infos
107 223 km,113 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
96 364 km,123 LE,1596 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
123 000 km,132 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
25 135 km,90 LE,898 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
240 150 km,99 LE,1798 cm3,Hibrid,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
80 754 km,112 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
55 544 km,93 LE,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
150 686 km,150 LE,2191 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
159 300 km,150 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
43 972 km,82 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,4 fő,Fokozatmentes
169 168 km,150 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
54 495 km,128 LE,1499 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
37 725 km,99 LE,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
96 090 km,143 LE,1995 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
59 000 km,148 LE,1499 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
150 789 km,114 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
79 236 km,101 LE,1368 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
146 621 km,95 LE,1496 cm3,Dízel,Eladó,5 fő,Manuális
79 343 km,116 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
166 594 km,122 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
50 000 km,110 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
39 155 km,102 LE,1499 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
81 100 km,120 LE,1998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Tiptronic
143 800 km,163 LE,1618 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
25 470 km,83 LE,1248 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
169 270 km,141 LE,1995 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
170 920 km,120 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
127 000 km,150 LE,2191 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
14 879 km,91 LE,999 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
152 150 km,165 LE,1998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
157 866 km,116 LE,Elektr.,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
99 900 km,150 LE,1997 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
74 221 km,117 LE,1368 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
57 024 km,81 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
29 728 km,108 LE,1199 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
181 477 km,115 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
34 679 km,101 LE,1199 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
168 974 km,120 LE,1597 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
195 114 km,150 LE,1968 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Automata
164 352 km,170 LE,1998 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,3 fő,Manuális
138 000 km,115 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
177 397 km,115 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
159 279 km,115 LE,1685 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
58 700 km,125 LE,999 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
40 060 km,125 LE,999 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
132 875 km,150 LE,1968 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
137 000 km,110 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
72 718 km,134 LE,1499 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Tiptronic
57 589 km,100 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
30 593 km,83 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
105 930 km,114 LE,1598 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
107 000 km,143 LE,1995 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
132 074 km,163 LE,1999 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
86 000 km,131 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
47 555 km,101 LE,1496 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
170 690 km,150 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
82 785 km,123 LE,1395 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
41 053 km,138 LE,1373 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
41 011 km,83 LE,1248 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
163 460 km,165 LE,1498 cm3,Benzin,Lépcsőshátú,Használt,Eladó,5 ajtós,5 fő,Tiptronic
149 133 km,150 LE,1995 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
12 150 km,94 LE,1248 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
128 000 km,140 LE,1968 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
170 000 km,181 LE,2442 cm3,Dízel,Pickup,Használt,Eladó,4 ajtós,5 fő,Manuális
131 186 km,131 LE,1499 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
71 507 km,140 LE,1364 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
175 467 km,150 LE,1395 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
11 638 km,91 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
69 193 km,123 LE,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
19 682 km,123 LE,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
144 000 km,122 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
190 551 km,188 LE,1995 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Tiptronic
67 870 km,150 LE,1499 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
168 577 km,136 LE,2143 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő
45 369 km,120 LE,998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
76 422 km,130 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
171 000 km,116 LE,1682 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
40 115 km,140 LE,1353 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
68 419 km,128 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
194 000 km,150 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
126 500 km,131 LE,1498 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
98 604 km,115 LE,1197 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
37 871 km,101 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
37 727 km,101 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
38 813 km,101 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
69 088 km,150 LE,1498 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
8 000 km,102 LE,1318 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
73 822 km,150 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
106 285 km,120 LE,1597 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
159 099 km,136 LE,1598 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
56 499 km,150 LE,1498 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
116 552 km,117 LE,1560 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
102 755 km,160 LE,1618 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
94 528 km,150 LE,1987 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
86 000 km,132 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
49 285 km,120 LE,998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
31 101 km,101 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
34 289 km,110 LE,1498 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
22 000 km,160 LE,1498 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
182 000 km,150 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
136 234 km,178 LE,1969 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
34 591 km,117 LE,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
23 750 km,128 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
140 000 km,130 LE,1498 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
78 440 km,116 LE,1496 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
122 000 km,150 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
63 900 km,110 LE,Elektr.,Egyterű,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
164 840 km,190 LE,1995 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
109 907 km,116 LE,1461 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
121 621 km,116 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
60 826 km,129 LE,988 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
99 000 km,110 LE,1199 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,Manuális
17 565 km,90 LE,898 cm3,Benzin,Kabrió,Használt,Eladó,2 ajtós,Automata
42 512 km,125 LE,1490 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
131 000 km,190 LE,1995 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Tiptronic
25 599 km,101 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
145 455 km,180 LE,1997 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
15 034 km,125 LE,999 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
172 643 km,174 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
128 422 km,150 LE,1997 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,7 fő,Fokozatmentes
26 338 km,129 LE,1373 cm3,Hibrid,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
26 338 km,129 LE,1373 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
105 400 km,160 LE,1598 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Automata
185 624 km,150 LE,1498 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Automata
134 800 km,150 LE,1968 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Automata
95 112 km,170 LE,2143 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő
136 940 km,177 LE,1798 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
140 194 km,152 LE,1987 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
168 340 km,190 LE,1995 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
54 488 km,147 LE,1395 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
130 257 km,131 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,7 fő,Manuális
50 058 km,116 LE,999 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
37 917 km,120 LE,1998 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
58 360 km,125 LE,1490 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
134 670 km,131 LE,1499 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Tiptronic
99 800 km,150 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
82 204 km,160 LE,1618 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
54 567 km,147 LE,1498 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
149 600 km,204 LE,2967 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
139 217 km,200 LE,1618 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Fokozatmentes
117 000 km,170 LE,1956 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
143 000 km,190 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
93 716 km,150 LE,1395 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
82 800 km,170 LE,647 cm3,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,4 fő,Fokozatmentes
121 060 km,131 LE,1499 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
129 000 km,109 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Automata
58 145 km,131 LE,1332 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Automata
34 900 km,110 LE,1199 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
60 000 km,109 LE,Elektr.,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
186 697 km,146 LE,1598 cm3,Dízel,Kisbusz,Használt,Eladó,4 ajtós,8 fő,Manuális
163 540 km,150 LE,1968 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Automata
20 611 km,120 LE,998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
48 980 km,131 LE,1199 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
149 996 km,150 LE,1395 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
100 746 km,179 LE,1498 cm3,Benzin,Kupé,Használt,Eladó,2 ajtós,5 fő,Manuális
92 745 km,147 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
68 584 km,160 LE,1618 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
39 245 km,108 LE,1199 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
28 000 km,116 LE,1197 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
9 000 km,122 LE,1598 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
139 140 km,190 LE,1969 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
186 464 km,125 LE,1598 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,4 ajtós,9 fő,Manuális
148 000 km,190 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
52 213 km,116 LE,1461 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
58 257 km,127 LE,1373 cm3,Hibrid,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
26 157 km,138 LE,1332 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
63 869 km,128 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
30 242 km,110 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
19 896 km,110 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
25 569 km,110 LE,1498 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
17 854 km,103 LE,1595 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
139 800 km,190 LE,1995 cm3,Dízel,Ferdehátú,Használt,Eladó,5 fő,Automata
161 490 km,190 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
127 040 km,188 LE,1968 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
25 254 km,114 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
64 252 km,160 LE,1618 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
23 071 km,138 LE,1332 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
76 000 km,136 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
160 585 km,140 LE,1968 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,5 fő,Manuális
68 291 km,109 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
17 222 km,131 LE,1199 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Tiptronic
84 772 km,146 LE,1998 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
98 807 km,185 LE,1995 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
89 000 km,98 LE,1798 cm3,Hibrid,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
69 220 km,113 LE,1598 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
88 529 km,100 LE,1499 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
36 232 km,97 LE,1798 cm3,Hibrid,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
13 633 km,131 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
126 031 km,131 LE,2299 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,7 fő,Manuális
84 915 km,131 LE,1499 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Tiptronic
158 874 km,190 LE,2298 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,5 fő,Tiptronic
86 886 km,147 LE,1998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
58 255 km,100 LE,1499 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
183 488 km,309 LE,3605 cm3,Benzin,Kupé,Használt,Eladó,2 ajtós,5 fő,Tiptronic
116 000 km,150 LE,1498 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Automata
68 862 km,180 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
63 636 km,113 LE,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
99 000 km,190 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Automata
125 890 km,163 LE,1898 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,4 ajtós,4 fő,Tiptronic
125 900 km,163 LE,1898 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,4 fő,Tiptronic
12 380 km,140 LE,1353 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
135 400 km,188 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Duplakuplung
15 277 km,138 LE,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
91 130 km,101 LE,1499 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
127 628 km,184 LE,1968 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
7 074 km,101 LE,1199 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
66 900 km,131 LE,1198 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,7 fő,Manuális
54 066 km,120 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
58 394 km,120 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
84 000 km,155 LE,1997 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
7 560 km,163 LE,1497 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
59 000 km,130 LE,1499 cm3,Dízel,Lépcsőshátú,Használt,Eladó,5 ajtós,5 fő,Manuális
171 000 km,188 LE,1997 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Tiptronic
185 400 km,200 LE,2199 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
174 110 km,190 LE,2179 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Szekvenciális
183 608 km,301 LE,2993 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
80 631 km,158 LE,1332 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,7 fő,Tiptronic
25 000 km,132 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
40 401 km,190 LE,1984 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Automata
52 000 km,150 LE,1498 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Automata
44 000 km,150 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
188 788 km,305 LE,2995 cm3,Benzin,Kupé,Használt,Eladó,5 ajtós,5 fő,Automata
31 376 km,134 LE,1598 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
50 634 km,108 LE,1199 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
191 000 km,245 LE,1984 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Automata
184 000 km,190 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
112 430 km,136 LE,1598 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
64 589 km,181 LE,1598 cm3,Benzin,Eladó,5 ajtós,5 fő,Tiptronic
150 338 km,190 LE,1995 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Tiptronic
61 894 km,150 LE,1749 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
16 010 km,121 LE,1998 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Tiptronic
3 500 km,98 LE,1798 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Fokozatmentes
3 500 km,98 LE,1798 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Fokozatmentes
65 714 km,160 LE,2198 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,5 fő,Manuális
91 120 km,150 LE,1999 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
177 008 km,190 LE,1968 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Automata
184 000 km,245 LE,2967 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,6 fő,Tiptronic
132 501 km,150 LE,2393 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,5 fő,Manuális
127 315 km,180 LE,1999 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
55 183 km,128 LE,1198 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,7 fő,Automata
30 628 km,147 LE,1332 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Automata
90 894 km,136 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
50 455 km,131 LE,1499 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Tiptronic
85 908 km,150 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
99 335 km,194 LE,2488 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
13 879 km,122 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
38 331 km,136 LE,Elektr.,Crossover,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
147 932 km,190 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Automata
199 000 km,190 LE,1968 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Automata
175 144 km,150 LE,1968 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
